age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date,loan_default
71,28799.61,688,28285.19,4.81,4,2.9,,3,5342.59,Male,Self-Employed,High School,Car,East,Married,2018,60,15/11/2018,0
30,41108.54,727,9598.45,23.97,6,10.2,1578.05,1,9674.26,Female,Full-Time,Master,Home,Central,Divorced,2023,84,8/02/2023,0
61,78501.75,590,12801.45,8.42,3,4.2,2794.92,1,21396.78,Non-Binary,Retired,,Home,West,Single,2021,24,23/05/2021,0
42,34212.17,802,29510.85,16.22,0,16.1,16440.13,0,5891,Male,Retired,High School,Medical,East,Married,2020,84,4/02/2020,0
40,72557,688,3313.22,46.14,2,11,2865.86,4,19875.01,Male,Retired,Bachelor,Personal,Central,,2019,36,24/12/2019,0
53,22926.25,751,9492.19,27.26,1,8.4,17033.69,4,,Female,Unemployed,Master,Business,West,Divorced,2019,48,21/05/2019,0
37,84237.26,542,47937.74,37.8,0,2.4,1641.46,2,16641.5,Male,Full-Time,Bachelor,Home,West,Married,2018,36,28/08/2018,0
31,43764.4,664,10776.92,29.14,6,2.9,1994.79,7,13220.12,Female,Full-Time,High School,Car,North,Divorced,2022,36,16/03/2022,0
70,27339.1,690,19025.56,27.7,2,8,8217.05,8,10777.36,Female,Self-Employed,Bachelor,Home,East,Single,2017,24,28/10/2017,0
19,69178.03,640,16269.14,27.03,2,2.6,1534.78,4,15987.78,Female,Self-Employed,Bachelor,Medical,North,Single,2010,48,8/04/2010,0
66,107720.86,713,14116.03,34.19,6,4.4,,2,21069.54,Female,Full-Time,Bachelor,Personal,South,Married,2019,36,13/11/2019,0
33,23721.18,648,17608.47,27.31,,3.8,3320.39,2,8375.42,Female,Self-Employed,Bachelor,Car,East,Single,2021,36,3/06/2021,0
21,32907.79,716,19549.03,43.67,3,1.9,12667.7,6,7338.96,Female,Full-Time,,Medical,North,Single,2022,48,15/11/2022,0
60,52443.44,591,7945.39,14.27,0,1.3,296.06,5,14072.76,Female,Full-Time,High School,Home,South,Single,2021,60,14/10/2021,1
55,72247.07,657,7737.76,9.46,2,2.5,2234.56,7,28842.76,Male,Self-Employed,PhD,Business,South,Single,2015,36,6/06/2015,0
66,29056.59,735,6095.98,26.48,4,3,23740.4,0,5126.08,Female,Full-Time,High School,Medical,West,Married,2014,36,22/12/2014,0
35,26247.86,569,21269.26,51.42,4,13.5,,0,4928.98,Female,Full-Time,High School,Education,East,Married,2012,60,6/11/2012,1
60,,681,7332.48,39.64,0,,,4,8033.79,Female,Full-Time,Bachelor,Home,South,Married,2020,48,19/05/2020,0
63,31094.99,587,27654.41,2.65,5,2.6,36086.78,2,,Male,Part-Time,Bachelor,Business,Central,Single,2019,48,22/02/2019,0
51,13561.45,505,3186.55,8.11,5,1.6,3752.22,1,2439.99,Male,Part-Time,Bachelor,Home,North,Single,2020,36,3/10/2020,1
37,23058.29,627,6178.52,33.94,4,18.4,24990.14,0,3913.18,Male,Retired,High School,Car,Central,Single,2015,84,14/09/2015,0
60,42538.84,672,4707.49,52.61,,2,17993.86,5,7748.84,Female,Part-Time,,Business,West,Divorced,2019,48,28/12/2019,0
19,62308.84,622,2365.32,25.31,5,1.8,7865.71,4,13750.8,Female,Self-Employed,,Home,West,Married,2010,48,22/03/2010,0
21,67098.04,635,11758.42,19.33,5,0.8,1523.99,7,,Male,Full-Time,High School,Car,East,Married,2018,24,17/06/2018,1
62,50615.71,777,19416.62,30.45,2,6.3,10658.33,8,11910.27,Female,Full-Time,Bachelor,Home,Central,Married,2023,84,19/04/2023,0
55,82369.54,755,16338.66,4.43,5,9.7,4891.32,2,,Female,Part-Time,High School,Education,North,Single,2019,48,11/03/2019,0
24,98182.61,651,36619.35,7.67,0,2.5,9396.52,1,17073.43,Female,Full-Time,Master,Business,North,Married,2011,60,26/10/2011,1
39,78458.49,676,10650.17,7.04,6,7.7,,4,20542.91,Male,Part-Time,Master,Home,South,Married,2010,36,25/09/2010,0
37,,628,11058.58,58.72,4,2.1,1356.25,7,25909.96,Male,Part-Time,High School,Medical,West,,2019,12,12/01/2019,1
52,,550,46215,22.56,2,11.8,,0,24429.04,Male,Part-Time,Master,Business,South,Married,2016,36,1/08/2016,1
21,11909.42,549,19651.32,24.31,2,1.8,5089.25,8,2611.89,Female,Full-Time,High School,Car,South,Widowed,2011,36,3/04/2011,1
70,79144.86,794,21269.46,10.96,1,0.6,4824.53,4,14564.32,Female,Unemployed,Bachelor,Medical,West,Married,2020,36,15/01/2020,0
37,48521.25,531,12817.86,51.08,4,0.5,16167.12,0,16524.52,Female,Full-Time,,Car,South,Married,2023,60,26/09/2023,1
52,61096.38,723,10241.29,30.69,4,3.1,7951.19,8,18149.79,Female,Retired,Bachelor,Personal,Central,Married,2013,36,5/08/2013,0
50,59767.02,621,21489.79,11.48,4,14.1,1247.07,3,10097.91,Female,Full-Time,Master,Education,South,Single,2017,60,8/12/2017,0
68,97071.56,605,26332.4,4.3,6,0.4,2310.15,6,22912.83,Male,Full-Time,High School,Home,Central,Married,2017,36,7/05/2017,1
62,40160.01,613,34173.48,20.75,6,2.9,7172.27,9,14542.76,Male,Full-Time,High School,Home,West,Divorced,2020,36,19/02/2020,1
48,71569.23,563,6666.69,8.84,5,17.1,17465.29,0,21049.49,Female,Unemployed,Bachelor,Personal,East,Married,2013,60,17/09/2013,0
39,90714.22,757,4336.57,17.64,1,2,1987.36,6,20280.7,Female,Full-Time,High School,Personal,South,Married,2018,60,3/08/2018,0
65,29450.46,608,4387.84,32.33,4,1.4,955.56,5,5393.08,Male,Part-Time,Master,Personal,East,Divorced,2020,84,28/02/2020,0
53,39001.78,756,37002.9,22.93,2,2,25691.32,9,11225.14,Male,Full-Time,High School,Personal,West,Married,2022,24,16/09/2022,0
59,95029.68,613,7634.91,25.98,4,19.5,479.16,6,15884.98,Male,Full-Time,High School,Education,North,Divorced,2015,48,7/09/2015,0
49,42755.74,492,34815.76,41.6,0,3.8,4591.33,2,8179.53,Male,Unemployed,High School,Education,South,Single,2020,60,19/04/2020,1
74,31101.18,701,16046.99,11.91,2,2.1,82261.89,3,8186.24,Male,Full-Time,Master,Car,South,Divorced,2013,60,2/05/2013,1
30,,597,4549.34,34.85,0,1.6,3061.6,6,,Female,Full-Time,High School,Home,Central,Single,2014,84,10/07/2014,1
71,153969.91,616,26653.74,16.61,,9.4,,6,44915.26,Female,Full-Time,Bachelor,Education,West,Divorced,2018,84,11/11/2018,0
31,45074.74,732,5515.17,17.83,3,0.9,412.88,1,16599.87,Female,Full-Time,Master,Education,Central,Married,2023,36,13/10/2023,0
23,45485.21,725,7388.69,12.27,3,2.8,9360.97,9,11308.09,Female,Self-Employed,Master,Personal,West,Single,2012,48,5/02/2012,0
58,112536.71,457,26927.21,14.5,4,32.6,6374.22,9,27906.13,Male,Full-Time,PhD,Business,North,Divorced,2021,60,6/07/2021,1
69,28168.94,623,3406.31,70.58,3,12.5,2733.76,8,5257.53,Female,Part-Time,Master,Business,Central,Single,2016,12,22/03/2016,1
38,82203.26,659,6118.84,25.39,2,7.1,8862.08,2,14623.48,Male,Unemployed,Bachelor,Home,West,Married,2010,36,1/10/2010,0
33,12775.33,496,31385.22,24.33,5,24.3,1134.53,3,4850.14,Male,Retired,High School,Medical,West,Divorced,2022,36,27/02/2022,1
41,42940.33,846,53927.91,19.88,1,5.8,1351,7,8281.75,Female,Part-Time,Bachelor,Business,South,Married,2016,84,7/12/2016,1
60,116326.93,584,69813.49,48.16,3,3.4,3286.6,2,29030.77,Female,Self-Employed,Bachelor,Car,North,Divorced,2023,24,8/06/2023,0
27,85021.13,522,14498.8,23.45,4,0.4,1181.53,8,26147.72,Female,Full-Time,,Medical,East,Divorced,2015,24,5/07/2015,0
64,29504.06,604,7774.46,8.9,4,6.6,16993.82,1,5962.38,Male,Full-Time,Bachelor,Business,Central,Married,2018,36,22/04/2018,0
52,38930.41,697,15184.94,42.58,4,3.4,52232.45,7,9439.56,Male,Full-Time,PhD,Car,North,Married,2023,48,13/12/2023,0
48,41628.22,722,16243.34,22.3,6,2.9,35968.59,9,9006.18,Male,Full-Time,Master,Personal,East,Divorced,2020,60,26/12/2020,0
73,40522.07,615,8010.65,9.42,0,1.3,21934.69,9,9467.66,Female,Full-Time,High School,Education,South,Divorced,2019,60,18/02/2019,1
28,107991,590,20580.46,23.53,4,1.5,1069.86,4,19392.69,Male,Full-Time,Master,Home,West,Married,2012,84,3/05/2012,1
61,36396.53,850,3698.61,54.05,5,6.9,6586.8,6,9558.55,Female,Self-Employed,Bachelor,Car,West,Married,2023,36,18/05/2023,0
47,,579,5310.94,34.66,6,7.8,12245.14,2,14896.65,Male,Full-Time,,Car,East,,2023,36,24/11/2023,0
73,28767.36,601,12702.46,12.25,6,1.9,3000.02,0,,Male,Full-Time,Bachelor,Education,East,Married,2018,36,20/10/2018,0
65,54818.86,632,2774.11,22.46,3,18.6,924.56,4,10306.12,Male,Full-Time,Master,Car,South,Single,2017,84,22/03/2017,0
70,36944.74,647,31739.9,19.24,5,,5272.45,4,7196.63,Female,Full-Time,High School,Home,Central,Married,2024,48,12/02/2024,0
18,32760.38,714,20922.59,24.59,4,2.7,,2,7229.77,Male,Full-Time,PhD,Car,South,,2015,24,14/03/2015,0
65,67412.33,730,6102.29,29.93,4,30.5,28545.62,2,12074.07,Male,Unemployed,Bachelor,Home,South,Married,2016,36,14/08/2016,0
23,78759.79,610,15408.96,42.59,4,3,4630.32,9,14114.1,Non-Binary,Self-Employed,PhD,Car,East,,2020,60,23/07/2020,1
63,101054.97,577,82271.38,37.24,2,2,5732.79,7,21433.57,Female,Full-Time,Bachelor,Medical,South,,2022,60,2/05/2022,1
74,108929.62,837,6416.19,82.88,3,12.5,14894.62,7,24748.55,Female,Part-Time,Bachelor,Education,West,Married,2016,24,21/08/2016,1
50,150848.68,727,31754.01,34.96,6,5.5,4668.17,8,56815.96,Male,Part-Time,PhD,Personal,West,Single,2016,24,21/08/2016,0
69,25465.44,692,6233.86,3.96,4,3.5,1728.82,8,7649.66,Female,Unemployed,High School,Business,Central,Single,2010,60,12/07/2010,0
34,83032.98,775,8545.91,4.23,3,1.8,1493.49,8,17112.46,Female,Retired,Master,Home,Central,,2021,60,2/05/2021,0
72,58682.28,524,19746.78,30.16,6,2.7,2396.56,0,14965.77,Female,Full-Time,Bachelor,Car,North,,2021,48,25/05/2021,1
68,99879.6,702,29383.02,21.63,1,3.6,53721.67,4,17373.88,Male,Part-Time,Bachelor,Car,South,Married,2017,24,28/08/2017,0
63,29275.69,607,11597.61,4.32,6,0.7,9912.17,9,9589.16,Female,Full-Time,PhD,Home,West,Single,2019,60,11/01/2019,1
57,55511.06,730,11846.93,27.01,2,1,6069.26,4,10825.49,Female,Part-Time,Master,Business,West,,2022,36,14/11/2022,0
42,39039.82,647,14004.54,40.94,3,1.5,3111.32,1,7352.72,Male,Part-Time,High School,Car,South,Divorced,2022,36,20/10/2022,1
39,32573.52,684,3942.3,19.1,2,2.2,6027.1,5,9429.88,Female,Part-Time,Bachelor,Medical,Central,,2016,24,17/03/2016,0
43,36128.35,680,23359.05,5.3,1,1.6,4062.91,3,6274.43,Male,Full-Time,Master,Car,South,Married,2020,36,22/05/2020,0
44,104598.21,559,4522.07,17.9,0,0.8,1870.88,1,27234,Male,Full-Time,Bachelor,Car,Central,,2012,36,1/06/2012,1
54,88359.81,662,31932.56,10.84,2,6.2,3776.98,4,31826.69,Female,Part-Time,,Personal,East,Single,2022,60,3/10/2022,0
22,60089.26,679,17159.74,52.5,6,14.5,5254.21,1,12348.26,Male,Full-Time,Bachelor,Education,East,Widowed,2024,60,15/12/2024,0
35,38355.72,601,11270.69,43.77,0,8.6,,0,11314.65,Female,Part-Time,High School,Home,South,Married,2020,36,17/05/2020,0
63,34398.32,754,3021.23,19.46,2,17.7,31431.01,3,,Female,Unemployed,PhD,Home,Central,Married,2017,24,27/10/2017,0
29,110781.91,786,7443.97,25.17,3,,2706.08,6,,Female,Self-Employed,Bachelor,Personal,East,Married,2024,36,14/08/2024,0
61,28759.7,614,19664.17,4.93,2,10,3900.44,5,6683.62,Male,Self-Employed,High School,Education,East,Single,2011,60,15/09/2011,0
23,44065.67,591,6945.59,14.63,3,7.7,3549.37,2,10011.2,Female,Full-Time,High School,Personal,West,Divorced,2015,60,27/11/2015,0
74,104006.69,763,31635.11,34.07,6,5.2,7889.97,8,26632.92,Male,Self-Employed,High School,Business,North,Single,2017,48,16/08/2017,0
34,37303.57,745,26679.98,21.99,1,,4836.13,1,9817.78,Female,Retired,Master,Car,Central,Single,2012,36,8/04/2012,0
20,40839.54,527,15296.56,63.3,6,19.6,2405.86,4,7451.65,Female,Unemployed,Master,Home,East,Single,2022,60,14/08/2022,1
27,74747.46,612,8665.77,21.31,2,4.3,20755.26,4,15387.84,Female,Full-Time,,Education,West,Married,2020,84,6/02/2020,0
42,47387.94,610,27530.22,30.11,4,2.2,1409.19,8,9343.54,Male,Part-Time,Master,Personal,South,Single,2014,48,18/02/2014,0
38,33397.28,587,14319.97,29.23,6,0.3,1469.28,0,5689.33,Female,Full-Time,Bachelor,Personal,Central,Single,2018,24,27/02/2018,0
71,54229.66,699,6918.7,44.11,4,,39070.76,3,,Male,Full-Time,Bachelor,Personal,North,Married,2012,36,17/01/2012,1
57,82775.05,647,8600.19,12.31,0,0.3,1940.53,0,25469.67,Male,Self-Employed,Master,Education,Central,,2021,84,4/04/2021,0
26,28974.82,728,3873.57,39.1,0,,1816.68,4,10382.89,Male,Full-Time,High School,Business,North,Single,2016,60,17/07/2016,0
41,33140.32,769,10705.84,35.16,4,0.5,5472.02,8,7124.08,Female,Part-Time,High School,Home,West,Single,2012,36,6/03/2012,0
49,110102.92,652,5365.01,23.22,5,6.3,4403.98,1,19391.4,Male,Full-Time,Master,Business,East,Married,2013,36,14/07/2013,0
20,50925.05,607,26306.03,18.49,0,10.8,6608.59,8,,Female,Retired,High School,Personal,West,Single,2014,60,27/05/2014,1
50,31330.07,655,16301.87,15.81,5,1.2,3191.81,4,7935.85,Male,Full-Time,High School,Car,East,,2018,36,3/11/2018,1
60,29027.96,804,3272.91,19.44,2,3.1,24408.4,8,7143.09,Male,Full-Time,Master,Education,Central,Married,2014,36,18/12/2014,0
29,33324.68,745,15529.54,24.87,1,3.6,4868.7,5,7453.87,Male,Self-Employed,High School,Home,South,Married,2014,48,26/10/2014,1
46,94177.85,703,19358.72,30.94,1,0.8,2290.09,0,20817.32,Male,Full-Time,,Home,Central,Single,2017,84,24/06/2017,0
38,64319.51,542,7797.39,3.66,1,2.6,797.68,6,16529.33,Non-Binary,Retired,Master,Business,West,Married,2015,36,22/02/2015,1
56,36282.66,595,7569.87,27.18,3,40,15816.57,8,11370.23,Male,Full-Time,Master,Home,West,Divorced,2021,48,12/10/2021,0
49,51304.58,630,10841.71,43.37,5,2,11606.55,4,13993.43,Male,Part-Time,Bachelor,Car,East,Married,2021,60,20/04/2021,0
20,,462,12593.21,10.47,,,15489.45,5,21417.15,Male,Full-Time,Master,Home,Central,Single,2021,48,10/08/2021,0
21,25860.27,534,6895.7,43.56,4,0.7,2418.91,5,,Female,Full-Time,Bachelor,Home,South,Married,2012,48,14/01/2012,1
67,181173.8,768,30445.99,28.21,0,0.7,11819.14,6,38648.23,Male,Full-Time,Bachelor,Personal,South,Widowed,2010,84,28/04/2010,0
34,26773.25,769,7915.09,47.37,4,5.6,4431.68,0,5580.3,Female,Full-Time,,Home,South,Divorced,2020,48,18/03/2020,0
21,50062.07,634,142594.95,31.81,0,4.4,1592.17,9,8783.85,Male,Self-Employed,Bachelor,Home,East,Single,2019,24,18/05/2019,1
19,35191.87,513,2735.42,16.75,1,,5299.11,9,10847.59,Female,Part-Time,,Education,North,Single,2018,60,1/05/2018,0
59,29383.51,629,7062.55,13.18,4,0.7,3613.03,2,5333.82,Female,Full-Time,Master,Car,Central,,2014,60,11/02/2014,1
29,48382.06,660,18108.3,41.25,,15.3,,2,9327.82,Male,Part-Time,Bachelor,Business,South,Married,2020,60,16/11/2020,0
62,88999.94,742,4082.18,49.13,3,2.8,2719.6,5,21980.87,Female,Full-Time,Bachelor,Education,Central,Married,2024,36,11/09/2024,1
57,35221.64,553,16193.87,6.72,0,1.6,6652.26,2,10388.95,Female,Full-Time,Bachelor,Car,East,Married,2018,36,9/02/2018,1
37,85204.25,681,23168.83,33.81,5,2.3,6287.45,7,24791.36,Female,Full-Time,Bachelor,Education,East,Married,2024,36,2/03/2024,0
42,55334.41,581,19333,23.45,4,6,4467.94,4,16787.6,Female,Full-Time,Bachelor,Education,North,Single,2024,60,8/02/2024,1
45,20395.66,727,16809,21.09,3,1.8,2147.02,5,5717.07,Female,Full-Time,PhD,Home,North,Divorced,2017,24,22/10/2017,0
23,43399.01,585,30570.56,54.34,6,8.9,2280.48,2,9854.23,Male,Full-Time,,Education,East,Widowed,2022,48,14/10/2022,1
71,48941.97,720,28917.85,32.03,1,3.5,10583.3,0,15456.73,Female,Full-Time,PhD,Medical,East,Single,2016,48,19/11/2016,0
42,74038.04,512,3602.91,40.9,4,4.1,5449.93,3,18855.14,Male,Full-Time,Bachelor,Education,South,Married,2018,24,13/01/2018,1
30,103383.69,737,14113.27,9.96,3,,2843.31,8,17315.95,Female,Full-Time,,Home,West,Single,2017,36,10/11/2017,0
34,22832.84,850,12780.34,42.45,0,14.1,1166.94,2,5331.92,Female,Part-Time,Bachelor,Car,Central,Married,2015,48,24/11/2015,0
29,71799.43,724,39373.15,44.81,6,0,3552.67,2,24096.82,Female,Part-Time,High School,Medical,West,,2012,36,10/02/2012,0
20,57581.14,781,34492.41,64.54,4,3,,6,18926.45,Female,Retired,High School,Personal,North,Divorced,2017,84,27/07/2017,0
25,65159.37,742,19373.82,24.25,4,2.8,7720.9,8,17441.57,Male,Full-Time,High School,Home,West,Married,2021,60,5/06/2021,0
53,78661.23,546,27621.09,31.63,4,0.5,12152.58,4,23859.02,Male,Full-Time,High School,Car,West,Married,2022,48,15/03/2022,1
73,35618.99,749,53773.69,46.55,5,,1050.41,1,13262.8,Female,Full-Time,Bachelor,Personal,South,Married,2013,36,9/03/2013,0
62,115371.65,622,12635.14,14.3,6,,6252.24,5,21709.51,Male,Full-Time,Bachelor,Business,West,Married,2023,48,10/02/2023,0
25,24765.32,738,28095.33,48.91,6,0.8,4106.92,6,9678.6,Male,Self-Employed,Master,Car,East,Divorced,2018,36,14/02/2018,1
49,30255.66,608,19727.29,8.42,6,0.9,10086.39,5,5988.52,Female,Full-Time,Bachelor,Home,Central,Married,2011,48,10/02/2011,0
20,74865.12,669,90952.1,10.63,4,1,1052.23,5,20734.75,Male,Full-Time,Bachelor,Business,North,Married,2023,36,15/02/2023,1
32,32432.27,680,20625.79,3.46,0,1,3099.9,1,9945.16,Female,Full-Time,Bachelor,Home,West,Married,2017,36,4/11/2017,0
67,107896.88,697,7119.98,40.26,6,5.3,9957.84,4,27283.37,Female,Full-Time,PhD,Business,Central,Married,2014,60,1/09/2014,0
37,84752.75,745,7061.75,58.2,6,6.3,1190.66,7,23060.07,Male,Full-Time,High School,Medical,North,Married,2024,36,26/09/2024,1
20,17951.5,747,14302.53,17.56,3,2.9,8450.32,1,3181.53,Female,Unemployed,Master,Business,South,Married,2023,60,12/10/2023,0
71,34060.16,737,12158.79,6.13,5,7.2,1397.99,9,6204.35,Male,Full-Time,Bachelor,Personal,South,Married,2015,84,14/07/2015,0
54,56840.05,560,11720.07,26.11,5,1.8,2119.13,0,18809.69,Female,Unemployed,High School,Personal,North,Married,2015,84,2/04/2015,1
38,72954.05,669,8806.37,60.3,6,1.4,27987.7,3,12915.09,Female,Self-Employed,High School,Education,West,Single,2011,36,19/01/2011,0
59,77183.7,695,18553.88,12.81,4,1.4,4775.37,0,23194,Female,Unemployed,,Car,South,Single,2016,12,7/01/2016,0
56,41387.14,727,4880.06,9.25,6,5.2,2395.79,9,10795.07,Female,Retired,Bachelor,Medical,South,,2013,36,1/06/2013,0
40,45169.72,638,3213.27,58.3,4,2.3,2635.67,1,9858.85,Male,Full-Time,,Home,North,Divorced,2023,60,21/06/2023,1
74,44810.18,454,5058.43,34.33,,0.9,32552.28,9,8905.13,Male,Retired,Bachelor,Home,East,Married,2017,36,22/07/2017,1
52,41927.38,593,13795.52,31.5,5,15.5,1291.19,7,,Male,Self-Employed,High School,Personal,East,Single,2012,36,1/05/2012,1
35,22502.3,732,30005.28,8.88,6,2.1,6584.89,1,5949.03,Male,Self-Employed,High School,Car,West,Married,2014,24,28/03/2014,1
34,46559.63,744,9759.25,43.5,1,0,1840.79,9,14813,Female,Full-Time,Bachelor,Business,West,Single,2021,48,27/03/2021,1
48,32848.21,704,26145.11,36.17,2,4.6,19914.7,2,5640.09,Male,Self-Employed,,Business,Central,Married,2011,48,14/02/2011,1
43,72468.21,481,18466.15,50.58,2,3,2733.74,6,17414.35,Female,Full-Time,High School,Medical,East,Married,2021,36,19/01/2021,1
62,50705.57,492,24446.25,10.05,5,2.3,,9,12501.17,Female,Retired,PhD,Personal,North,Married,2014,60,10/10/2014,1
53,121587.68,643,11113.53,20.87,1,4.7,16636.02,9,35335.08,Female,Full-Time,Bachelor,Education,Central,Married,2018,48,3/10/2018,0
52,,798,9833.77,8.08,1,0.4,2341.04,9,7843.78,Male,Self-Employed,High School,Education,Central,Married,2014,48,10/09/2014,0
28,19105.63,640,15577.6,56.21,4,4.3,1291.17,6,3236.48,Female,Part-Time,High School,Personal,South,Single,2012,60,10/02/2012,1
44,29611.43,682,20817.66,30.24,5,5.9,26642.94,2,5474.27,Male,Self-Employed,Bachelor,Car,North,Single,2019,36,14/02/2019,0
44,33638.5,657,5310.79,21.37,3,1.2,551.05,5,5881.1,Female,Full-Time,,Education,Central,Single,2023,60,5/05/2023,0
21,55173.92,850,41066.56,61.81,5,7.2,3939.11,4,9327.21,Male,Self-Employed,High School,Education,Central,,2012,24,15/10/2012,0
34,87849.68,507,6922.99,22.34,0,4.1,1571.9,5,30778.36,Male,Full-Time,Master,Personal,South,Married,2016,48,24/10/2016,1
23,49084.62,585,12005.41,11.2,4,0.2,3852.26,4,13820.69,Female,Full-Time,Master,Home,South,Single,2023,36,19/11/2023,0
59,67675.56,556,29165.64,19.91,2,1.5,21723.6,1,14322.51,Female,Full-Time,High School,Home,South,Single,2013,36,27/08/2013,0
74,18471.73,849,16757.31,19.52,3,0.3,5325.99,8,4397.29,Female,Full-Time,High School,Car,South,Married,2020,36,16/05/2020,0
27,27462.09,711,10518.03,9.17,1,0.2,18523.94,4,8414.41,Female,Self-Employed,Bachelor,Education,West,Single,2019,36,27/02/2019,0
58,43072.83,647,37919.1,6.7,0,0.1,27737.57,8,7604.16,Female,Full-Time,,Medical,South,Married,2012,36,17/07/2012,1
27,33893.5,539,5241.97,39.3,4,5.5,1552.11,6,7093.48,Male,Self-Employed,High School,Education,West,,2014,12,8/11/2014,1
53,41546.44,786,6867.76,1.7,6,15.3,18339.64,7,10696.81,Male,Full-Time,Bachelor,Personal,West,Divorced,2023,36,28/07/2023,0
73,21862.64,709,16304.04,19.36,0,,17344.73,5,4440.04,Male,Retired,Bachelor,Education,Central,Married,2019,48,9/10/2019,0
25,55707.45,657,8912.51,46.51,0,1.8,1820.08,9,11050.9,Female,Retired,Bachelor,Home,Central,Married,2022,84,22/08/2022,1
18,51033.03,679,12903.34,54.67,2,,102392.25,5,,Male,Full-Time,High School,Business,East,,2017,36,13/10/2017,0
33,85506.08,754,7454.99,37,3,5.8,51890.47,7,,Female,Self-Employed,High School,Education,Central,Single,2021,36,24/05/2021,0
43,29646.87,599,37453.37,26.28,3,17.6,5423.37,6,7326.8,Female,Full-Time,High School,Business,North,Married,2020,36,4/02/2020,1
23,26284.88,603,13601.58,43.34,2,3,9585.82,3,5250.76,Male,Full-Time,Master,Business,North,Single,2010,60,8/12/2010,0
67,,628,20681.45,36.11,4,1.1,4620.07,7,6453.6,Female,Full-Time,Master,Medical,East,Widowed,2016,36,23/04/2016,0
19,53853.23,713,11990.95,13.03,1,8.4,54452.55,1,,Male,Full-Time,High School,Education,West,Married,2022,36,20/08/2022,0
70,37882.43,738,5101.65,8.19,5,1.4,3041.62,5,6385.83,Male,Unemployed,,Car,East,Single,2017,60,3/10/2017,0
22,27933.4,561,24522.43,7.84,6,1.8,2054.15,4,9673.87,Male,Full-Time,,Medical,North,Single,2017,36,6/05/2017,0
57,33116.83,833,11963.75,29.89,1,13.6,1704.78,4,9357.44,Male,Full-Time,Bachelor,Car,South,Single,2020,84,24/04/2020,0
73,34151.91,674,6558.65,15.52,1,7.5,3923.69,3,5967.64,Male,Part-Time,High School,Car,East,Divorced,2019,60,9/04/2019,0
22,38943.61,836,4516.86,18.22,3,,5961.51,7,12900.42,Male,Part-Time,High School,Education,West,Single,2017,60,9/03/2017,1
73,35015.8,558,31130.51,37.31,0,4.8,7052.01,0,7419.37,Male,Part-Time,High School,Car,South,Divorced,2017,60,12/05/2017,1
64,29805.47,631,2528.55,17.05,2,4.1,90494.82,8,8611.55,Male,Unemployed,,Personal,East,Married,2021,24,14/03/2021,0
22,37704.95,631,11759.08,26.55,,0.8,7325.57,7,11635.64,Male,Part-Time,Bachelor,Home,South,Single,2023,60,6/07/2023,1
22,65978.35,737,58913.16,18.19,1,4.7,11945.95,3,25646.03,Female,Full-Time,Bachelor,Education,West,Married,2018,36,8/11/2018,0
